portion_id	portion_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	state	portion_number	weight	is_ffpe
76178852-85bc-41af-ab3e-859c0d20ba78	TCGA-E2-A159-01A-12-A21W-30	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	TCGA-BRCA	601e0a1b-309d-41c2-a7ba-a2282db846fa	TCGA-E2-A159-01A	live	12	--	False
22302e79-8371-4c0b-a257-6f1296012acc	TCGA-E2-A159-10A-01	d7308344-5bab-4073-bb4f-4d8cd8d7bd17	TCGA-E2-A159	TCGA-BRCA	2f3678e7-cadf-49f9-8397-16518994d78b	TCGA-E2-A159-10A	live	01	--	False
1133daaa-33b9-4da6-b84c-f1c7b576ab64	TCGA-PL-A8LY-01A-21-A43F-20	9ba11ea8-97d3-464a-90a4-ec1151be9088	TCGA-PL-A8LY	TCGA-BRCA	cb389c7a-50d4-4f2d-9c5c-c1fff17e442a	TCGA-PL-A8LY-01A	live	21	--	False
b549dda5-678d-49cd-b464-609717682062	TCGA-PL-A8LY-01A-11	9ba11ea8-97d3-464a-90a4-ec1151be9088	TCGA-PL-A8LY	TCGA-BRCA	cb389c7a-50d4-4f2d-9c5c-c1fff17e442a	TCGA-PL-A8LY-01A	live	11	30.0	False
8cb7ceb4-290d-4c15-92d2-9008fa1f1cfb	TCGA-PL-A8LY-10A-01	9ba11ea8-97d3-464a-90a4-ec1151be9088	TCGA-PL-A8LY	TCGA-BRCA	6ab64a3f-065d-4582-b18c-31143dbc7948	TCGA-PL-A8LY-10A	live	01	--	False
45288a2f-78c0-4ff8-80e4-039e27e5be22	TCGA-A7-A3J0-10A-01	da70cf7e-0e61-4c72-b4c5-c408569d11b8	TCGA-A7-A3J0	TCGA-BRCA	c6624c1c-4a1b-4139-8e82-0625530d28ff	TCGA-A7-A3J0-10A	live	01	2.0	False
d601836e-e95a-41eb-ad27-e72deada49b6	TCGA-A7-A3J0-01A-21-A24A-20	da70cf7e-0e61-4c72-b4c5-c408569d11b8	TCGA-A7-A3J0	TCGA-BRCA	025eac6d-539e-4e43-a6f7-4a2d2def571d	TCGA-A7-A3J0-01A	live	21	--	False
991b4890-ac8f-4e94-817d-839d0869c21c	TCGA-A7-A3J0-01A-11	da70cf7e-0e61-4c72-b4c5-c408569d11b8	TCGA-A7-A3J0	TCGA-BRCA	025eac6d-539e-4e43-a6f7-4a2d2def571d	TCGA-A7-A3J0-01A	live	11	30.0	False
a13762bd-83cd-4dbc-94fe-1879e3a4b5a4	TCGA-LL-A740-01A-11-A43F-20	aa60fa8d-c374-40e0-af2d-b007701e67e3	TCGA-LL-A740	TCGA-BRCA	0dcb8872-8b48-4100-8ad4-4c89a0d3b9ed	TCGA-LL-A740-01A	live	11	--	False
fd37b498-543b-47bb-bd9f-87a64843c3b4	TCGA-LL-A740-01A-21	aa60fa8d-c374-40e0-af2d-b007701e67e3	TCGA-LL-A740	TCGA-BRCA	0dcb8872-8b48-4100-8ad4-4c89a0d3b9ed	TCGA-LL-A740-01A	live	21	30.0	False
a984dcc0-e1d0-4c85-be00-a36d3bbc1486	TCGA-LL-A740-10B-01	aa60fa8d-c374-40e0-af2d-b007701e67e3	TCGA-LL-A740	TCGA-BRCA	b2630d1f-8f4e-481b-9da1-2b01922c34b5	TCGA-LL-A740-10B	live	01	2.0	False
1d6f18be-96c6-4ab5-880f-7e945750de50	TCGA-B6-A0RV-10A-01	cd3faa15-743c-476f-ab0d-f205b14126b6	TCGA-B6-A0RV	TCGA-BRCA	023d8b1b-4250-4cdf-815c-ddb2f5efda5a	TCGA-B6-A0RV-10A	live	01	200.0	False
0023ba61-b112-4d22-810b-2043915ae8db	TCGA-B6-A0RV-01A-11	cd3faa15-743c-476f-ab0d-f205b14126b6	TCGA-B6-A0RV	TCGA-BRCA	8a0c0515-abdd-4e78-9205-bd8f80f60397	TCGA-B6-A0RV-01A	live	11	30.0	False
f132d6af-68eb-4b00-8a2d-84322ac5758b	TCGA-B6-A0RV-01A-21-A13C-20	cd3faa15-743c-476f-ab0d-f205b14126b6	TCGA-B6-A0RV	TCGA-BRCA	8a0c0515-abdd-4e78-9205-bd8f80f60397	TCGA-B6-A0RV-01A	live	21	--	False
dd72be6f-ac2f-45bb-9e2e-acb2ef14ee4d	TCGA-BH-A5J0-01A-11	db55d9d9-dd56-4ca9-b1f1-0d929697b280	TCGA-BH-A5J0	TCGA-BRCA	2969174b-856a-4ba1-97c3-9038891cf24f	TCGA-BH-A5J0-01A	live	11	30.0	False
88f5130f-ac6d-42f1-967e-4b0de8d532ec	TCGA-BH-A5J0-10A-01	db55d9d9-dd56-4ca9-b1f1-0d929697b280	TCGA-BH-A5J0	TCGA-BRCA	d213f67a-892d-4446-befd-a7f62c7841ba	TCGA-BH-A5J0-10A	live	01	2.0	False
23b9e083-9ad5-47f6-8c65-f56038de607f	TCGA-BH-A0HB-10A-01	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	TCGA-BRCA	12ed991b-96f2-4a0e-aa8b-8345573a8e57	TCGA-BH-A0HB-10A	live	01	200.0	False
fa2e8af9-23e3-4ff4-9da9-7bf0068f396a	TCGA-BH-A0HB-01A-11	0c1023c0-d2ce-4940-8047-7642f1dc3965	TCGA-BH-A0HB	TCGA-BRCA	19193b8f-1e1b-448c-b934-93f25e60d45b	TCGA-BH-A0HB-01A	live	11	20.0	False
d09f498e-9952-4926-b6e2-56e774b0bdcf	TCGA-AR-A0TW-01A-21-A13D-20	8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66	TCGA-AR-A0TW	TCGA-BRCA	45319218-5bae-486a-a4aa-580ff5f0e931	TCGA-AR-A0TW-01A	live	21	--	False
e5984762-e4c4-40bc-9fca-ef366a182eb9	TCGA-AR-A0TW-01A-11	8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66	TCGA-AR-A0TW	TCGA-BRCA	45319218-5bae-486a-a4aa-580ff5f0e931	TCGA-AR-A0TW-01A	live	11	30.0	False
c1c320e1-46ce-480c-b2f0-9b00560ba1c8	TCGA-AR-A0TW-10A-01	8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66	TCGA-AR-A0TW	TCGA-BRCA	6da598f9-8d61-4c4b-b457-0460b78cbbf8	TCGA-AR-A0TW-10A	live	01	--	False
160900e7-6ea2-484f-b312-2087b978afb9	TCGA-A7-A3J1-01A-11	8f9ad301-6699-4078-a80d-886e40894af7	TCGA-A7-A3J1	TCGA-BRCA	112c8cdd-a187-4d9f-8c71-400848804d32	TCGA-A7-A3J1-01A	live	11	30.0	False
88ae23a8-e617-43a4-85be-d4b1f25847ec	TCGA-A7-A3J1-01A-21-A24A-20	8f9ad301-6699-4078-a80d-886e40894af7	TCGA-A7-A3J1	TCGA-BRCA	112c8cdd-a187-4d9f-8c71-400848804d32	TCGA-A7-A3J1-01A	live	21	--	False
380db83e-70d2-4914-a8f4-a583604a3338	TCGA-A7-A3J1-10A-01	8f9ad301-6699-4078-a80d-886e40894af7	TCGA-A7-A3J1	TCGA-BRCA	2d2819a8-4c4c-473e-81d3-134d64b76fec	TCGA-A7-A3J1-10A	live	01	2.0	False
8d8099ba-c207-473b-8ffc-e9610494386c	TCGA-A1-A0SK-01A-21-A13A-20	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	TCGA-BRCA	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	live	21	--	False
3746291a-8399-40d0-921b-eb617326911a	TCGA-A1-A0SK-01A-12	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	TCGA-BRCA	dbd8fda0-bdf2-40f0-80b6-daef5ebf9c97	TCGA-A1-A0SK-01A	live	12	10.0	False
e642e791-21fd-46af-9f04-8be9403b861e	TCGA-A1-A0SK-10A-03	a5b44d66-c162-46b5-9df2-86305f0385c5	TCGA-A1-A0SK	TCGA-BRCA	96f6eda6-cc55-4984-811e-f3b2b97a0496	TCGA-A1-A0SK-10A	live	03	200.0	False
dbba8f39-a99d-4295-b659-a91e8e45da28	TCGA-A8-A08S-01A-11	2779fa01-ac93-4e80-a997-3385f72172c3	TCGA-A8-A08S	TCGA-BRCA	960d194f-fe39-42a0-831d-5c031cf93544	TCGA-A8-A08S-01A	live	11	30.0	False
b8000761-91ee-4efe-bdbc-a9a026f92591	TCGA-A8-A08S-10A-01	2779fa01-ac93-4e80-a997-3385f72172c3	TCGA-A8-A08S	TCGA-BRCA	793be994-dedd-4a82-a409-89e0832abf23	TCGA-A8-A08S-10A	live	01	--	False
f79874dc-2799-4983-aa28-f2d7f0c6e9e4	TCGA-AO-A129-01A-21	c70ee5e1-4703-4996-bb5c-f4cca0fb53ba	TCGA-AO-A129	TCGA-BRCA	fe3921db-1691-432f-b7fa-703ae8d7bfd2	TCGA-AO-A129-01A	live	21	30.0	False
480c68cf-c569-476a-86eb-cd14d5ba6b54	TCGA-AO-A129-01A-11-A13E-20	c70ee5e1-4703-4996-bb5c-f4cca0fb53ba	TCGA-AO-A129	TCGA-BRCA	fe3921db-1691-432f-b7fa-703ae8d7bfd2	TCGA-AO-A129-01A	live	11	--	False
b3976187-f9cf-4b73-a207-6617e674ff28	TCGA-AO-A129-01A-12-A21V-30	c70ee5e1-4703-4996-bb5c-f4cca0fb53ba	TCGA-AO-A129	TCGA-BRCA	fe3921db-1691-432f-b7fa-703ae8d7bfd2	TCGA-AO-A129-01A	live	12	--	False
f9f50bee-5a61-4f73-841c-26c3362d68c6	TCGA-AO-A129-10A-01	c70ee5e1-4703-4996-bb5c-f4cca0fb53ba	TCGA-AO-A129	TCGA-BRCA	0e4f691c-71b9-4a8e-aea4-2e3f977d773b	TCGA-AO-A129-10A	live	01	--	False
335a8741-0d3d-47ee-a141-08236eb52ec1	TCGA-AR-A24S-10A-01	074e8b06-3929-4896-9263-3b80ad6a355b	TCGA-AR-A24S	TCGA-BRCA	5098613f-f43f-4cca-ad12-7f1cb8fef4b7	TCGA-AR-A24S-10A	live	01	--	False
10c37eb9-0353-4954-8a31-82370436ddff	TCGA-AR-A24S-01A-11	074e8b06-3929-4896-9263-3b80ad6a355b	TCGA-AR-A24S	TCGA-BRCA	d79df987-e362-43f5-acbd-b19522bace7d	TCGA-AR-A24S-01A	live	11	30.0	False
9e00e8b9-5977-4a9c-aef4-c9f3e8007475	TCGA-AR-A24S-01A-21-A17I-20	074e8b06-3929-4896-9263-3b80ad6a355b	TCGA-AR-A24S	TCGA-BRCA	d79df987-e362-43f5-acbd-b19522bace7d	TCGA-AR-A24S-01A	live	21	--	False
134367ac-4014-40f3-9554-0376e9663e68	TCGA-BH-A0GZ-01A-11	27dfb9d4-3a2c-44bc-9acf-8f638d3f3004	TCGA-BH-A0GZ	TCGA-BRCA	1142b1cf-ebf3-485b-aae2-dcf4d8793212	TCGA-BH-A0GZ-01A	live	11	30.0	False
8c788552-20e3-4ea5-bfd4-54ab2a60de1b	TCGA-BH-A0GZ-10A-01	27dfb9d4-3a2c-44bc-9acf-8f638d3f3004	TCGA-BH-A0GZ	TCGA-BRCA	4e90a49a-aac8-465b-b8dc-bd744001032b	TCGA-BH-A0GZ-10A	live	01	--	False
d5a6e1e5-b66e-480b-af07-e2e9e4df7a6c	TCGA-LL-A8F5-10A-01	e1786e78-ac46-46fd-8ce0-8f7456e46082	TCGA-LL-A8F5	TCGA-BRCA	264d2df1-65e7-477e-b69a-bc0bd9c4ce6c	TCGA-LL-A8F5-10A	live	01	2.0	False
fbb89ba4-95c2-4eee-8248-b344b94c696f	TCGA-LL-A8F5-01A-21-A43F-20	e1786e78-ac46-46fd-8ce0-8f7456e46082	TCGA-LL-A8F5	TCGA-BRCA	acc34a68-41a6-4c75-8f69-c0ce8727d7e7	TCGA-LL-A8F5-01A	live	21	--	False
ad7c6dbc-354b-44c8-b5d0-b106f903dad1	TCGA-LL-A8F5-01A-11	e1786e78-ac46-46fd-8ce0-8f7456e46082	TCGA-LL-A8F5	TCGA-BRCA	acc34a68-41a6-4c75-8f69-c0ce8727d7e7	TCGA-LL-A8F5-01A	live	11	30.0	False
00703e0f-8964-4b44-a5f3-d1246e5358ff	TCGA-A8-A07P-01A-21-A13B-20	8cccf160-93e9-48a5-9b8b-54aa50153142	TCGA-A8-A07P	TCGA-BRCA	b16578d4-4d04-430d-8f9c-168ec0288cf1	TCGA-A8-A07P-01A	live	21	--	False
e0a9d1e7-decf-4089-9a77-f89544bf2e89	TCGA-A8-A07P-01A-11	8cccf160-93e9-48a5-9b8b-54aa50153142	TCGA-A8-A07P	TCGA-BRCA	b16578d4-4d04-430d-8f9c-168ec0288cf1	TCGA-A8-A07P-01A	live	11	30.0	False
93cac204-bda4-4777-b784-1ae8b8964354	TCGA-A8-A07P-10A-01	8cccf160-93e9-48a5-9b8b-54aa50153142	TCGA-A8-A07P	TCGA-BRCA	d769ca56-32cf-4230-abe2-b841507bf0ba	TCGA-A8-A07P-10A	live	01	--	False
e1b06473-bc83-4d23-b88e-02ed8763ae85	TCGA-AO-A12D-10A-01	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D	TCGA-BRCA	1afd00ca-93bf-434f-b31e-ffc4605dfd1d	TCGA-AO-A12D-10A	live	01	--	False
1dd0fa5e-8122-4008-a89b-025ed17a3dd9	TCGA-AO-A12D-01A-21-A13E-20	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D	TCGA-BRCA	b6359ede-df10-44b9-a2e2-bbf900eeb241	TCGA-AO-A12D-01A	live	21	--	False
5fcff4ca-e065-45d9-a033-196efa815f76	TCGA-AO-A12D-01A-11	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D	TCGA-BRCA	b6359ede-df10-44b9-a2e2-bbf900eeb241	TCGA-AO-A12D-01A	live	11	30.0	False
1dc52613-0c9c-4107-a800-6cf8a5dbc1d7	TCGA-AO-A12D-01A-41-A21V-30	2fe854b4-bac9-4801-9a1c-ee99388e8082	TCGA-AO-A12D	TCGA-BRCA	b6359ede-df10-44b9-a2e2-bbf900eeb241	TCGA-AO-A12D-01A	live	41	--	False
81ac24b9-cf96-489e-9704-25793f5a3d73	TCGA-BH-A1ET-11B-23	8986a141-eae7-4157-b695-02cc6fc3b071	TCGA-BH-A1ET	TCGA-BRCA	6ca1ada8-2473-4d1a-ae02-b57aae168243	TCGA-BH-A1ET-11B	live	23	260.0	False
48d344a0-2c10-412c-a51e-bb830474d9d5	TCGA-BH-A1ET-11B-31-A43O-20	8986a141-eae7-4157-b695-02cc6fc3b071	TCGA-BH-A1ET	TCGA-BRCA	6ca1ada8-2473-4d1a-ae02-b57aae168243	TCGA-BH-A1ET-11B	live	31	--	False
a8e7241b-076a-4fa3-83da-755694823091	TCGA-BH-A1ET-01A-21-A17I-20	8986a141-eae7-4157-b695-02cc6fc3b071	TCGA-BH-A1ET	TCGA-BRCA	2190d984-3941-41d4-b6de-d0aa76f3570d	TCGA-BH-A1ET-01A	live	21	--	False
acf4bf7f-100e-41b6-b483-dbeefb5f48c8	TCGA-BH-A1ET-01A-11	8986a141-eae7-4157-b695-02cc6fc3b071	TCGA-BH-A1ET	TCGA-BRCA	2190d984-3941-41d4-b6de-d0aa76f3570d	TCGA-BH-A1ET-01A	live	11	30.0	False
003260e6-bfb6-4d16-bd64-cdba0a639eb2	TCGA-JL-A3YW-10B-01	a2434f47-2168-47d0-9bbb-981071597843	TCGA-JL-A3YW	TCGA-BRCA	9a7375ad-48b0-4fb7-b650-ac2d1cb78253	TCGA-JL-A3YW-10B	live	01	2.0	False
c2d6cdae-b8a7-4d4b-a4ee-b4ff66bd1b38	TCGA-JL-A3YW-01A-21-A24B-20	a2434f47-2168-47d0-9bbb-981071597843	TCGA-JL-A3YW	TCGA-BRCA	cde5b270-bec9-40d4-9c59-29f93ef08293	TCGA-JL-A3YW-01A	live	21	--	False
ce805489-ac33-462f-a95a-07eac87533f5	TCGA-JL-A3YW-01A-12	a2434f47-2168-47d0-9bbb-981071597843	TCGA-JL-A3YW	TCGA-BRCA	cde5b270-bec9-40d4-9c59-29f93ef08293	TCGA-JL-A3YW-01A	live	12	30.0	False
a98e8aa2-c639-44a1-bc34-e7fc3d7f7406	TCGA-D8-A1XD-10A-01	c4699748-f01d-4b30-9c74-1ca77fb84ac1	TCGA-D8-A1XD	TCGA-BRCA	0abbde91-6c79-4386-a6ba-4dd88c487ba3	TCGA-D8-A1XD-10A	live	01	--	False
71a3ddcc-c443-445f-b3c6-e0d36183ac53	TCGA-D8-A1XD-01A-21-A17K-20	c4699748-f01d-4b30-9c74-1ca77fb84ac1	TCGA-D8-A1XD	TCGA-BRCA	bc220c5a-7255-40be-9c68-2997f0b0d319	TCGA-D8-A1XD-01A	live	21	--	False
dafa1a04-3f0c-409a-b410-84b2e31c50e0	TCGA-D8-A1XD-01A-11	c4699748-f01d-4b30-9c74-1ca77fb84ac1	TCGA-D8-A1XD	TCGA-BRCA	bc220c5a-7255-40be-9c68-2997f0b0d319	TCGA-D8-A1XD-01A	live	11	30.0	False
b7b8c20c-c5a9-443c-aa10-67f40a380ab8	TCGA-C8-A133-10A-01	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	TCGA-C8-A133	TCGA-BRCA	774e7ce1-8157-4bea-bcf7-d16e54a0c9d3	TCGA-C8-A133-10A	live	01	2.0	False
a4236581-7665-4520-84c9-16fb6fa8fd22	TCGA-C8-A133-01A-21-A13D-20	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	TCGA-C8-A133	TCGA-BRCA	bc05cd4d-188f-4634-b6e4-c72a3683afed	TCGA-C8-A133-01A	live	21	--	False
42f023f7-9f82-4821-85f3-e33883433050	TCGA-C8-A133-01A-32	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	TCGA-C8-A133	TCGA-BRCA	bc05cd4d-188f-4634-b6e4-c72a3683afed	TCGA-C8-A133-01A	live	32	10.0	False
9309a04b-48ff-4a51-89b4-4db6ec9841e2	TCGA-AC-A2QI-10A-01	c57835be-77ab-4cf5-9b23-62c11a7b2eaf	TCGA-AC-A2QI	TCGA-BRCA	ea5ae461-ba38-4045-9648-2baac12703e2	TCGA-AC-A2QI-10A	live	01	2.0	False
48be1680-7c09-4a05-a6eb-b0eb3ae8e3e8	TCGA-AC-A2QI-01A-12	c57835be-77ab-4cf5-9b23-62c11a7b2eaf	TCGA-AC-A2QI	TCGA-BRCA	08f10bb1-6dd4-4f36-86a3-1801f9762187	TCGA-AC-A2QI-01A	live	12	20.0	False
3d65de31-a929-4c60-af58-5c24b7e3d6a5	TCGA-AC-A2QI-01A-21-A24A-20	c57835be-77ab-4cf5-9b23-62c11a7b2eaf	TCGA-AC-A2QI	TCGA-BRCA	08f10bb1-6dd4-4f36-86a3-1801f9762187	TCGA-AC-A2QI-01A	live	21	--	False
2dae4803-360e-4761-bcc1-c673207acfc7	TCGA-E2-A15H-01A-11	5580b21a-2cdb-4777-ad79-6e06654144f5	TCGA-E2-A15H	TCGA-BRCA	7cb99442-005b-4611-94f9-03af195ec7e3	TCGA-E2-A15H-01A	live	11	30.0	False
f381f799-7861-47be-b54f-26a1e5236887	TCGA-E2-A15H-01A-21-A13E-20	5580b21a-2cdb-4777-ad79-6e06654144f5	TCGA-E2-A15H	TCGA-BRCA	7cb99442-005b-4611-94f9-03af195ec7e3	TCGA-E2-A15H-01A	live	21	--	False
ede68a4f-e3c7-4ef8-9402-00eaa7ed9736	TCGA-E2-A15H-10A-01	5580b21a-2cdb-4777-ad79-6e06654144f5	TCGA-E2-A15H	TCGA-BRCA	09644a32-44ea-4fac-afb9-448810b90eed	TCGA-E2-A15H-10A	live	01	--	False
1813b745-a545-40d6-8894-12b07b7f0180	TCGA-V7-A7HQ-01A-11	1285eb55-415c-494a-aa58-936f0427cdd0	TCGA-V7-A7HQ	TCGA-BRCA	96c72a6b-a6c2-4965-be92-0910312689f3	TCGA-V7-A7HQ-01A	live	11	30.0	False
b8a3a076-5c41-4464-a051-195c969305b5	TCGA-V7-A7HQ-10A-01	1285eb55-415c-494a-aa58-936f0427cdd0	TCGA-V7-A7HQ	TCGA-BRCA	075277e5-7ef1-42ae-869d-cd588bf9d892	TCGA-V7-A7HQ-10A	live	01	2.0	False
5efa24f0-37d8-49dc-86ef-2ab479e58800	TCGA-D8-A27W-10A-01	bfa3dbc0-361c-400e-8c10-0aca7049fce9	TCGA-D8-A27W	TCGA-BRCA	62fb8db6-c670-4bf3-abf8-d2cb2ada2def	TCGA-D8-A27W-10A	live	01	2.0	False
becd23fc-176e-4979-b36c-d55193fee475	TCGA-D8-A27W-01A-11	bfa3dbc0-361c-400e-8c10-0aca7049fce9	TCGA-D8-A27W	TCGA-BRCA	e1c492c0-cf81-445d-8aa2-a8e8068ead1d	TCGA-D8-A27W-01A	live	11	30.0	False
14737f59-b01c-4ed7-a08b-3a05926f8d87	TCGA-D8-A27W-01A-21-A17L-20	bfa3dbc0-361c-400e-8c10-0aca7049fce9	TCGA-D8-A27W	TCGA-BRCA	e1c492c0-cf81-445d-8aa2-a8e8068ead1d	TCGA-D8-A27W-01A	live	21	--	False
b472fcd0-5256-4c28-9a50-023ac3a9aee4	TCGA-A8-A06Q-10A-01	281f70c5-876f-44b3-84fb-f2302f85e74c	TCGA-A8-A06Q	TCGA-BRCA	c9497e48-e2ee-41c5-8215-d0673359eaef	TCGA-A8-A06Q-10A	live	01	--	False
633c6159-da84-4f23-9824-fbd94f08eabb	TCGA-A8-A06Q-01A-11	281f70c5-876f-44b3-84fb-f2302f85e74c	TCGA-A8-A06Q	TCGA-BRCA	a03cd506-47aa-4333-a9a4-fa1a6815ac75	TCGA-A8-A06Q-01A	live	11	30.0	False
82e2eef2-7d2c-4aa4-a174-1d75acdc3fde	TCGA-E2-A10B-01A-11	f801aeed-dc43-49d7-a319-84c8851979d9	TCGA-E2-A10B	TCGA-BRCA	5f5cddc0-71d3-4bf4-a67c-66550596cf8d	TCGA-E2-A10B-01A	live	11	30.0	False
f0d6030f-5893-4ff7-8072-b4ecafb7a860	TCGA-E2-A10B-01A-21-A13D-20	f801aeed-dc43-49d7-a319-84c8851979d9	TCGA-E2-A10B	TCGA-BRCA	5f5cddc0-71d3-4bf4-a67c-66550596cf8d	TCGA-E2-A10B-01A	live	21	--	False
a6a048a2-c087-47e1-8f39-26c052f31ce8	TCGA-E2-A10B-10A-01	f801aeed-dc43-49d7-a319-84c8851979d9	TCGA-E2-A10B	TCGA-BRCA	9c68b58a-26c7-4341-a437-0af4abbc572a	TCGA-E2-A10B-10A	live	01	--	False
2265b16f-438f-472b-b634-6cd38faad2fb	TCGA-HN-A2NL-10A-01	124b693c-77dc-4fa8-b703-54e8b5054a92	TCGA-HN-A2NL	TCGA-BRCA	68ea8887-401b-46d9-ae28-8bcbe624f1c6	TCGA-HN-A2NL-10A	live	01	2.0	False
826ef0de-68ba-4771-a305-97f27770407a	TCGA-HN-A2NL-01A-21-A24A-20	124b693c-77dc-4fa8-b703-54e8b5054a92	TCGA-HN-A2NL	TCGA-BRCA	daec3a82-e1f5-4d6f-87dd-90853e48bf29	TCGA-HN-A2NL-01A	live	21	--	False
57d27676-ea90-41e2-b958-b4ac96b886ff	TCGA-HN-A2NL-01A-11	124b693c-77dc-4fa8-b703-54e8b5054a92	TCGA-HN-A2NL	TCGA-BRCA	daec3a82-e1f5-4d6f-87dd-90853e48bf29	TCGA-HN-A2NL-01A	live	11	30.0	False
0c8bef43-b8c6-4239-aa9d-d2e69a08b25c	TCGA-B6-A0WY-01A-11	f475d460-75cd-4fe9-aa54-c90be12b4ef8	TCGA-B6-A0WY	TCGA-BRCA	ed3f6393-6955-41af-bb3a-7723b5dbe41e	TCGA-B6-A0WY-01A	live	11	10.0	False
984e8582-445b-47a6-99d8-3ad6c1744b28	TCGA-B6-A0WY-10A-01	f475d460-75cd-4fe9-aa54-c90be12b4ef8	TCGA-B6-A0WY	TCGA-BRCA	ceb5ed99-0121-46c0-bcdb-ee07ec915256	TCGA-B6-A0WY-10A	live	01	200.0	False
ade62757-7392-423b-aba4-1f5fedde745f	TCGA-BH-A0B7-01A-12	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	live	12	30.0	False
c8a81b40-d9b3-4d0f-9bd0-01ccf895dc59	TCGA-BH-A0B7-01A-22-A21W-30	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	live	22	--	False
c759e411-0873-4535-8b6d-ed41dd2e6fba	TCGA-BH-A0B7-01A-21-A13B-20	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	45c79141-a125-4305-b1b7-c838de1af8a3	TCGA-BH-A0B7-01A	live	21	--	False
46f061dd-bba4-4eb0-8fd6-2cbb5bbded54	TCGA-BH-A0B7-10A-01	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	574293a5-ec7b-479d-af12-27b5e1aaeca1	TCGA-BH-A0B7-10A	live	01	200.0	False
a353ae14-6488-43f1-a9d1-bbd0c66d0814	TCGA-BH-A0B7-11A-41-A43O-20	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	ab96b212-ab38-4e27-8c61-5eef673a0798	TCGA-BH-A0B7-11A	live	41	--	False
f6fedbc3-9fb7-4cb5-9d1e-2acfcdc060d7	TCGA-BH-A0B7-11A-34	214a4507-d974-4b3e-8525-7408fccc6a0f	TCGA-BH-A0B7	TCGA-BRCA	ab96b212-ab38-4e27-8c61-5eef673a0798	TCGA-BH-A0B7-11A	live	34	210.0	False
fe63df19-9660-417b-ac5c-bf22b4b06f41	TCGA-GM-A2DA-10C-01	c07b122e-ac50-4db2-add2-5617a5d0e976	TCGA-GM-A2DA	TCGA-BRCA	ab710349-9291-4eaa-82b6-2ce24fda0111	TCGA-GM-A2DA-10C	live	01	2.0	False
53ea6177-262e-47e7-9884-7bfc1a812f79	TCGA-GM-A2DA-01A-11	c07b122e-ac50-4db2-add2-5617a5d0e976	TCGA-GM-A2DA	TCGA-BRCA	ed47a919-be85-4d06-aee3-87b6485498cc	TCGA-GM-A2DA-01A	live	11	30.0	False
6d9045a3-40d0-43c7-a3bd-14c0fdaa384e	TCGA-AC-A3OD-01A-11	f2622cdb-ac92-42b3-a1ca-67e133c3dd4a	TCGA-AC-A3OD	TCGA-BRCA	42c7e92b-6820-4562-9e32-a424a99a6cba	TCGA-AC-A3OD-01A	live	11	30.0	False
eb86f4b1-5d8a-4fef-8de5-4f9e34b18b0f	TCGA-AC-A3OD-10A-01	f2622cdb-ac92-42b3-a1ca-67e133c3dd4a	TCGA-AC-A3OD	TCGA-BRCA	37dad3ac-36c7-47e4-b61e-dabbb6897e42	TCGA-AC-A3OD-10A	live	01	2.0	False
0b5f179a-292b-4618-b3fe-b26067407a6b	TCGA-AC-A3OD-01B-06	f2622cdb-ac92-42b3-a1ca-67e133c3dd4a	TCGA-AC-A3OD	TCGA-BRCA	18140097-dcf9-4882-baa9-5f6c93585c4b	TCGA-AC-A3OD-01B	live	06	400.0	True
97627951-60ef-4283-940a-9550114962f1	TCGA-E9-A1RF-11A-41-A43O-20	c694615c-b1c6-499c-8058-995633ebf948	TCGA-E9-A1RF	TCGA-BRCA	9b8be955-8c21-449d-a951-c715a6dd1cab	TCGA-E9-A1RF-11A	live	41	--	False
